,Alameda,Amador,Butte,Calaveras,Colusa,Contra Costa,Del Norte,El Dorado,Glenn,Humboldt,Imperial,Inyo,Kern,Kings,Lake,Lassen,Los Angeles,Madera,Marin,Mariposa,Mendocino,Merced,Mono,Monterey,Napa,Nevada,Orange,Placer,Riverside,Sacramento,San Benito,San Bernardino,San Diego,San Francisco,San Joaquin,San Luis Obispo,San Mateo,Santa Barbara,Santa Clara,Santa Cruz,Shasta,Siskiyou,Solano,Sonoma,Stanislaus,Sutter,Tehama,Tulare,Tuolumne,Ventura,Yolo,Yuba
10,0.05836461323323767,0.0686936936936937,0.10792215451149992,0.0686936936936937,0.0686936936936937,0.05836461323323767,0.056209110175999034,0.0,0.10792215451149992,0.18552643349136774,0.0,0.030398671096345534,0.015423514538558798,0.04353112197700543,0.05836461323323767,0.0460261569416499,0.030398671096345534,0.04353112197700543,0.05836461323323767,0.04353112197700543,0.05836461323323767,0.04353112197700543,0.0460261569416499,0.06053922919997793,0.0,0.0686936936936937,0.030398671096345534,0.0686936936936937,0.030014761358044942,0.0686936936936937,0.06053922919997793,0.030398671096345534,0.06258014875609129,0.05836461323323767,0.0686936936936937,0.10666200384682639,0.05836461323323767,0.10666200384682639,0.05836461323323767,0.06053922919997793,0.10792215451149992,0.056209110175999034,0.05836461323323767,0.05836461323323767,0.0686936936936937,0.0686936936936937,0.10792215451149992,0.04353112197700543,0.0,0.030398671096345534,0.0686936936936937,0.0686936936936937
11,0.049385441966585696,0.0686936936936937,0.10792215451149992,0.0686936936936937,0.0686936936936937,0.049385441966585696,0.05058819915839912,0.0,0.10792215451149992,0.2128097325342159,0.0,0.020265780730896982,0.010282343025705857,0.0290207479846703,0.049385441966585696,0.03068410462776662,0.020265780730896982,0.0290207479846703,0.049385441966585696,0.0290207479846703,0.049385441966585696,0.0290207479846703,0.03068410462776662,0.0403594861333186,0.0,0.0686936936936937,0.020265780730896982,0.0686936936936937,0.020009840905363296,0.0686936936936937,0.0403594861333186,0.020265780730896982,0.041720099170727505,0.049385441966585696,0.0686936936936937,0.0959958034621437,0.049385441966585696,0.0959958034621437,0.049385441966585696,0.0403594861333186,0.10792215451149992,0.05058819915839912,0.049385441966585696,0.049385441966585696,0.0686936936936937,0.0686936936936937,0.10792215451149992,0.0290207479846703,0.0,0.020265780730896982,0.0686936936936937,0.0686936936936937
12,0.04040627069993377,0.0686936936936937,0.10792215451149992,0.0686936936936937,0.0686936936936937,0.04040627069993377,0.044967288140799234,0.0,0.10792215451149992,0.2400930315770641,0.0,0.010132890365448479,0.005141171512852941,0.01451037399233515,0.04040627069993377,0.01534205231388331,0.010132890365448479,0.01451037399233515,0.04040627069993377,0.01451037399233515,0.04040627069993377,0.01451037399233515,0.01534205231388331,0.020179743066659286,0.0,0.0686936936936937,0.010132890365448479,0.0686936936936937,0.010004920452681648,0.0686936936936937,0.020179743066659286,0.010132890365448479,0.02086004958536374,0.04040627069993377,0.0686936936936937,0.08532960307746107,0.04040627069993377,0.08532960307746107,0.04040627069993377,0.020179743066659286,0.10792215451149992,0.044967288140799234,0.04040627069993377,0.04040627069993377,0.0686936936936937,0.0686936936936937,0.10792215451149992,0.01451037399233515,0.0,0.010132890365448479,0.0686936936936937,0.0686936936936937
13,0.0314270994332818,0.0686936936936937,0.10792215451149992,0.0686936936936937,0.0686936936936937,0.0314270994332818,0.03934637712319932,0.0,0.10792215451149992,0.2673763306199123,0.0,0.0,0.0,0.0,0.0314270994332818,0.0,0.0,0.0,0.0314270994332818,0.0,0.0314270994332818,0.0,0.0,0.0,0.0,0.0686936936936937,0.0,0.0686936936936937,0.0,0.0686936936936937,0.0,0.0,0.0,0.0314270994332818,0.0686936936936937,0.07466340269277846,0.0314270994332818,0.07466340269277846,0.0314270994332818,0.0,0.10792215451149992,0.03934637712319932,0.0314270994332818,0.0314270994332818,0.0686936936936937,0.0686936936936937,0.10792215451149992,0.0,0.0,0.0,0.0686936936936937,0.0686936936936937
14,0.12121881209980132,0.1521074646074646,0.1695919570894998,0.1521074646074646,0.1521074646074646,0.12121881209980132,0.12366004238719781,0.0,0.1695919570894998,0.3328562483227479,0.030024610336341247,0.07093023255813954,0.05141171512852931,0.04836791330778382,0.12121881209980132,0.07671026156941647,0.07093023255813954,0.04836791330778382,0.12121881209980132,0.04836791330778382,0.12121881209980132,0.04836791330778382,0.07671026156941647,0.06053922919997793,0.0,0.1521074646074646,0.07093023255813954,0.1521074646074646,0.07003444316877155,0.1521074646074646,0.06053922919997793,0.07093023255813954,0.06258014875609129,0.12121881209980132,0.1521074646074646,0.14932680538555693,0.12121881209980132,0.14932680538555693,0.12121881209980132,0.06053922919997793,0.1695919570894998,0.12366004238719781,0.12121881209980132,0.12121881209980132,0.1521074646074646,0.1521074646074646,0.1695919570894998,0.04836791330778382,0.0,0.07093023255813954,0.1521074646074646,0.1521074646074646
15,0.2110105247663208,0.23552123552123552,0.23126175966749976,0.23552123552123552,0.23552123552123552,0.2110105247663208,0.20797370765119633,0.0,0.23126175966749976,0.39833616602558364,0.060049220672682535,0.14186046511627906,0.10282343025705859,0.0967358266155676,0.2110105247663208,0.15342052313883295,0.14186046511627906,0.0967358266155676,0.2110105247663208,0.0967358266155676,0.2110105247663208,0.0967358266155676,0.15342052313883295,0.12107845839995586,0.0,0.23552123552123552,0.14186046511627906,0.23552123552123552,0.1400688863375431,0.23552123552123552,0.12107845839995586,0.14186046511627906,0.12516029751218258,0.2110105247663208,0.23552123552123552,0.22399020807833533,0.2110105247663208,0.22399020807833533,0.2110105247663208,0.12107845839995586,0.23126175966749976,0.20797370765119633,0.2110105247663208,0.2110105247663208,0.23552123552123552,0.23552123552123552,0.23126175966749976,0.0967358266155676,0.0,0.14186046511627906,0.23552123552123552,0.23552123552123552
16,0.3008022374328402,0.3189350064350064,0.29293156224549977,0.3189350064350064,0.3189350064350064,0.3008022374328402,0.2922873729151949,0.0,0.29293156224549977,0.4638160837284193,0.09007383100902379,0.2127906976744186,0.15423514538558786,0.14510373992335135,0.3008022374328402,0.23013078470824946,0.2127906976744186,0.14510373992335135,0.3008022374328402,0.14510373992335135,0.3008022374328402,0.14510373992335135,0.23013078470824946,0.1816176875999338,0.0,0.3189350064350064,0.2127906976744186,0.3189350064350064,0.21010332950631463,0.3189350064350064,0.1816176875999338,0.2127906976744186,0.18774044626827388,0.3008022374328402,0.3189350064350064,0.2986536107711138,0.3008022374328402,0.2986536107711138,0.3008022374328402,0.1816176875999338,0.29293156224549977,0.2922873729151949,0.3008022374328402,0.3008022374328402,0.3189350064350064,0.3189350064350064,0.29293156224549977,0.14510373992335135,0.0,0.2127906976744186,0.3189350064350064,0.3189350064350064
17,0.3905939500993598,0.40234877734877733,0.35460136482349963,0.40234877734877733,0.40234877734877733,0.3905939500993598,0.37660103817919344,0.0,0.35460136482349963,0.529296001431255,0.12009844134536503,0.2837209302325582,0.2056468605141172,0.19347165323113522,0.3905939500993598,0.30684104627766595,0.2837209302325582,0.19347165323113522,0.3905939500993598,0.19347165323113522,0.3905939500993598,0.19347165323113522,0.30684104627766595,0.24215691679991178,0.0,0.40234877734877733,0.2837209302325582,0.40234877734877733,0.28013777267508616,0.40234877734877733,0.24215691679991178,0.2837209302325582,0.2503205950243652,0.3905939500993598,0.40234877734877733,0.3733170134638923,0.3905939500993598,0.3733170134638923,0.3905939500993598,0.24215691679991178,0.35460136482349963,0.37660103817919344,0.3905939500993598,0.3905939500993598,0.40234877734877733,0.40234877734877733,0.35460136482349963,0.19347165323113522,0.0,0.2837209302325582,0.40234877734877733,0.40234877734877733
18,0.48038566276587913,0.48576254826254817,0.4162711674014996,0.48576254826254817,0.48576254826254817,0.48038566276587913,0.46091470344319185,0.0,0.4162711674014996,0.5947759191340906,0.1501230516817063,0.35465116279069764,0.25705857564264645,0.241839566538919,0.48038566276587913,0.38355130784708247,0.35465116279069764,0.241839566538919,0.48038566276587913,0.241839566538919,0.48038566276587913,0.241839566538919,0.38355130784708247,0.30269614599988964,0.0,0.48576254826254817,0.35465116279069764,0.48576254826254817,0.3501722158438577,0.48576254826254817,0.30269614599988964,0.35465116279069764,0.31290074378045646,0.48038566276587913,0.48576254826254817,0.44798041615667067,0.48038566276587913,0.44798041615667067,0.48038566276587913,0.30269614599988964,0.4162711674014996,0.46091470344319185,0.48038566276587913,0.48038566276587913,0.48576254826254817,0.48576254826254817,0.4162711674014996,0.241839566538919,0.0,0.35465116279069764,0.48576254826254817,0.48576254826254817
19,0.5701773754323988,0.5691763191763192,0.47794096997949953,0.5691763191763192,0.5691763191763192,0.5701773754323988,0.5452283687071904,0.0,0.47794096997949953,0.6602558368369262,0.18014766201804758,0.42558139534883727,0.30847029077117577,0.29020747984670275,0.5701773754323988,0.46026156941649893,0.42558139534883727,0.29020747984670275,0.5701773754323988,0.29020747984670275,0.5701773754323988,0.29020747984670275,0.46026156941649893,0.36323537519986765,0.0,0.5691763191763192,0.42558139534883727,0.5691763191763192,0.42020665901262927,0.5691763191763192,0.36323537519986765,0.42558139534883727,0.3754808925365478,0.5701773754323988,0.5691763191763192,0.5226438188494492,0.5701773754323988,0.5226438188494492,0.5701773754323988,0.36323537519986765,0.47794096997949953,0.5452283687071904,0.5701773754323988,0.5701773754323988,0.5691763191763192,0.5691763191763192,0.47794096997949953,0.29020747984670275,0.0,0.42558139534883727,0.5691763191763192,0.5691763191763192
20,0.6599690880989183,0.6525900900900901,0.5396107725574995,0.6525900900900901,0.6525900900900901,0.6599690880989183,0.629542033971189,0.0,0.5396107725574995,0.725735754539762,0.21017227235438882,0.4965116279069768,0.35988200589970504,0.3385753931544866,0.6599690880989183,0.5369718309859156,0.4965116279069768,0.3385753931544866,0.6599690880989183,0.3385753931544866,0.6599690880989183,0.3385753931544866,0.5369718309859156,0.4237746043998456,0.0,0.6525900900900901,0.4965116279069768,0.6525900900900901,0.4902411021814008,0.6525900900900901,0.4237746043998456,0.4965116279069768,0.4380610412926392,0.6599690880989183,0.6525900900900901,0.5973072215422276,0.6599690880989183,0.5973072215422276,0.6599690880989183,0.4237746043998456,0.5396107725574995,0.629542033971189,0.6599690880989183,0.6599690880989183,0.6525900900900901,0.6525900900900901,0.5396107725574995,0.3385753931544866,0.0,0.4965116279069768,0.6525900900900901,0.6525900900900901
21,0.7587399720320896,0.6918436293436294,0.5704456738464995,0.6918436293436294,0.6918436293436294,0.7587399720320896,0.6801302331295881,0.0,0.5704456738464995,0.7311924143483317,0.24877534278682764,0.5573089700996677,0.41129372102823425,0.39178009779304884,0.7587399720320896,0.6187961099932929,0.5573089700996677,0.39178009779304884,0.7587399720320896,0.39178009779304884,0.7587399720320896,0.39178009779304884,0.6187961099932929,0.4893587693664883,0.0,0.6918436293436294,0.5573089700996677,0.6918436293436294,0.540265704444809,0.6918436293436294,0.4893587693664883,0.5573089700996677,0.5006411900487305,0.7587399720320896,0.6918436293436294,0.6453051232732994,0.7587399720320896,0.6453051232732994,0.7587399720320896,0.4893587693664883,0.5704456738464995,0.6801302331295881,0.7587399720320896,0.7587399720320896,0.6918436293436294,0.6918436293436294,0.5704456738464995,0.39178009779304884,0.0,0.5573089700996677,0.6918436293436294,0.6918436293436294
22,0.857510855965261,0.7310971685971686,0.6012805751354995,0.7310971685971686,0.7310971685971686,0.857510855965261,0.7307184322879872,0.0,0.6012805751354995,0.7366490741569013,0.2873784132192664,0.6181063122923588,0.46270543615676357,0.44498480243161087,0.857510855965261,0.7006203890006706,0.6181063122923588,0.44498480243161087,0.857510855965261,0.44498480243161087,0.857510855965261,0.44498480243161087,0.7006203890006706,0.5549429343331311,0.0,0.7310971685971686,0.6181063122923588,0.7310971685971686,0.5902903067082172,0.7310971685971686,0.5549429343331311,0.6181063122923588,0.5632213388048216,0.857510855965261,0.7310971685971686,0.6933030250043714,0.857510855965261,0.6933030250043714,0.857510855965261,0.5549429343331311,0.6012805751354995,0.7307184322879872,0.857510855965261,0.857510855965261,0.7310971685971686,0.7310971685971686,0.6012805751354995,0.44498480243161087,0.0,0.6181063122923588,0.7310971685971686,0.7310971685971686
23,0.9562817398984326,0.7703507078507077,0.6321154764244994,0.7703507078507077,0.7703507078507077,0.9562817398984326,0.7813066314463862,0.0,0.6321154764244994,0.742105733965471,0.32598148365170515,0.67890365448505,0.5141171512852929,0.4981895070701731,0.9562817398984326,0.7824446680080483,0.67890365448505,0.4981895070701731,0.9562817398984326,0.4981895070701731,0.9562817398984326,0.4981895070701731,0.7824446680080483,0.6205270992997739,0.0,0.7703507078507077,0.67890365448505,0.7703507078507077,0.6403149089716256,0.7703507078507077,0.6205270992997739,0.67890365448505,0.625801487560913,0.9562817398984326,0.7703507078507077,0.7413009267354431,0.9562817398984326,0.7413009267354431,0.9562817398984326,0.6205270992997739,0.6321154764244994,0.7813066314463862,0.9562817398984326,0.9562817398984326,0.7703507078507077,0.7703507078507077,0.6321154764244994,0.4981895070701731,0.0,0.67890365448505,0.7703507078507077,0.7703507078507077
24,1.0550526238316038,0.809604247104247,0.6629503777134994,0.809604247104247,0.809604247104247,1.0550526238316038,0.8318948306047854,0.0,0.6629503777134994,0.7475623937740407,0.3645845540841439,0.7397009966777409,0.5655288664138222,0.5513942117087354,1.0550526238316038,0.8642689470154259,0.7397009966777409,0.5513942117087354,1.0550526238316038,0.5513942117087354,1.0550526238316038,0.5513942117087354,0.8642689470154259,0.6861112642664167,0.0,0.809604247104247,0.7397009966777409,0.809604247104247,0.6903395112350338,0.809604247104247,0.6861112642664167,0.7397009966777409,0.6883816363170043,1.0550526238316038,0.809604247104247,0.7892988284665151,1.0550526238316038,0.7892988284665151,1.0550526238316038,0.6861112642664167,0.6629503777134994,0.8318948306047854,1.0550526238316038,1.0550526238316038,0.809604247104247,0.809604247104247,0.6629503777134994,0.5513942117087354,0.0,0.7397009966777409,0.809604247104247,0.809604247104247
25,1.1538235077647754,0.8488577863577864,0.6937852790024993,0.8488577863577864,0.8488577863577864,1.1538235077647754,0.8824830297631845,0.0,0.6937852790024993,0.7530190535826103,0.4031876245165827,0.8004983388704319,0.6169405815423514,0.6045989163472975,1.1538235077647754,0.9460932260228035,0.8004983388704319,0.6045989163472975,1.1538235077647754,0.6045989163472975,1.1538235077647754,0.6045989163472975,0.9460932260228035,0.7516954292330594,0.0,0.8488577863577864,0.8004983388704319,0.8488577863577864,0.7403641134984421,0.8488577863577864,0.7516954292330594,0.8004983388704319,0.7509617850730955,1.1538235077647754,0.8488577863577864,0.8372967301975869,1.1538235077647754,0.8372967301975869,1.1538235077647754,0.7516954292330594,0.6937852790024993,0.8824830297631845,1.1538235077647754,1.1538235077647754,0.8488577863577864,0.8488577863577864,0.6937852790024993,0.6045989163472975,0.0,0.8004983388704319,0.8488577863577864,0.8488577863577864
26,1.252594391697947,0.8881113256113256,0.7246201802914993,0.8881113256113256,0.8881113256113256,1.252594391697947,0.9330712289215836,0.0,0.7246201802914993,0.7584757133911798,0.4417906949490214,0.861295681063123,0.6683522966708807,0.6578036209858598,1.252594391697947,1.027917505030181,0.861295681063123,0.6578036209858598,1.252594391697947,0.6578036209858598,1.252594391697947,0.6578036209858598,1.027917505030181,0.8172795941997022,0.0,0.8881113256113256,0.861295681063123,0.8881113256113256,0.7903887157618501,0.8881113256113256,0.8172795941997022,0.861295681063123,0.813541933829187,1.252594391697947,0.8881113256113256,0.8852946319286586,1.252594391697947,0.8852946319286586,1.252594391697947,0.8172795941997022,0.7246201802914993,0.9330712289215836,1.252594391697947,1.252594391697947,0.8881113256113256,0.8881113256113256,0.7246201802914993,0.6578036209858598,0.0,0.861295681063123,0.8881113256113256,0.8881113256113256
27,2.563553396629131,2.477879665379665,2.554157656772164,2.477879665379665,2.477879665379665,2.563553396629131,2.7205209325183524,0.0,2.554157656772164,2.4009303157706414,2.230399624985351,2.6345514950166113,2.452338811630847,2.611867318620325,2.563553396629131,2.505868544600939,2.6345514950166113,2.611867318620325,2.563553396629131,2.611867318620325,2.563553396629131,2.611867318620325,2.505868544600939,2.6738159563323585,0.0,2.477879665379665,2.6345514950166113,2.477879665379665,2.9214367721830414,2.477879665379665,2.6738159563323585,2.6345514950166113,2.6596563221338805,2.563553396629131,2.477879665379665,2.821210001748557,2.563553396629131,2.821210001748557,2.563553396629131,2.6738159563323585,2.554157656772164,2.7205209325183524,2.563553396629131,2.563553396629131,2.477879665379665,2.477879665379665,2.554157656772164,2.611867318620325,0.0,2.6345514950166113,2.477879665379665,2.477879665379665
28,2.6353867667623465,2.634893822393822,2.734027914291331,2.634893822393822,2.634893822393822,2.6353867667623465,2.9397364622047486,0.0,2.734027914291331,2.6464800071562746,2.3547872963787646,2.7814784053156147,2.6528445006321117,2.7327871018897847,2.6353867667623465,2.6848591549295775,2.7814784053156147,2.7327871018897847,2.6353867667623465,2.7327871018897847,2.6353867667623465,2.7327871018897847,2.6848591549295775,2.810029222032309,0.0,2.634893822393822,2.7814784053156147,2.634893822393822,3.016483516483517,2.634893822393822,2.810029222032309,2.7814784053156147,2.82132170642045,2.6353867667623465,2.634893822393822,2.9812030075187965,2.6353867667623465,2.9812030075187965,2.6353867667623465,2.810029222032309,2.734027914291331,2.9397364622047486,2.6353867667623465,2.6353867667623465,2.634893822393822,2.634893822393822,2.734027914291331,2.7327871018897847,0.0,2.7814784053156147,2.634893822393822,2.634893822393822
29,2.7072201368955624,2.791907979407979,2.913898171810497,2.791907979407979,2.791907979407979,2.7072201368955624,3.158951991891144,0.0,2.913898171810497,2.892029698541909,2.4791749677721784,2.9284053156146177,2.853350189633375,2.8537068851592444,2.7072201368955624,2.8638497652582156,2.9284053156146177,2.8537068851592444,2.7072201368955624,2.8537068851592444,2.7072201368955624,2.8537068851592444,2.8638497652582156,2.9462424877322597,0.0,2.791907979407979,2.9284053156146177,2.791907979407979,3.1115302607839928,2.791907979407979,2.9462424877322597,2.9284053156146177,2.982987090707019,2.7072201368955624,2.791907979407979,3.141196013289036,2.7072201368955624,3.141196013289036,2.7072201368955624,2.9462424877322597,2.913898171810497,3.158951991891144,2.7072201368955624,2.7072201368955624,2.791907979407979,2.791907979407979,2.913898171810497,2.8537068851592444,0.0,2.9284053156146177,2.791907979407979,2.791907979407979
