geo_type,region,transportation_type,alternative_name,sub-region,country,1/13/2020,1/14/2020,1/15/2020,1/16/2020,1/17/2020,1/18/2020,1/19/2020,1/20/2020,1/21/2020,1/22/2020,1/23/2020,1/24/2020,1/25/2020,1/26/2020,1/27/2020,1/28/2020,1/29/2020,1/30/2020,1/31/2020,2/1/2020,2/2/2020,2/3/2020,2/4/2020,2/5/2020,2/6/2020,2/7/2020,2/8/2020,2/9/2020,2/10/2020,2/11/2020,2/12/2020,2/13/2020,2/14/2020,2/15/2020,2/16/2020,2/17/2020,2/18/2020,2/19/2020,2/20/2020,2/21/2020,2/22/2020,2/23/2020,2/24/2020,2/25/2020,2/26/2020,2/27/2020,2/28/2020,2/29/2020,3/1/2020,3/2/2020,3/3/2020,3/4/2020,3/5/2020,3/6/2020,3/7/2020,3/8/2020,3/9/2020,3/10/2020,3/11/2020,3/12/2020,3/13/2020,3/14/2020,3/15/2020,3/16/2020,3/17/2020,3/18/2020,3/19/2020,3/20/2020,3/21/2020,3/22/2020,3/23/2020,3/24/2020,3/25/2020,3/26/2020,3/27/2020,3/28/2020,3/29/2020,3/30/2020,3/31/2020,4/1/2020,4/2/2020,4/3/2020,4/4/2020,4/5/2020,4/6/2020,4/7/2020,4/8/2020,4/9/2020,4/10/2020,4/11/2020,4/12/2020,4/13/2020,4/14/2020,4/15/2020,4/16/2020,4/17/2020,4/18/2020,4/19/2020,4/20/2020,4/21/2020,4/22/2020,4/23/2020,4/24/2020,4/25/2020,4/26/2020,4/27/2020,4/28/2020,4/29/2020,4/30/2020,5/1/2020,5/2/2020,5/3/2020,5/4/2020,5/5/2020,5/6/2020,5/7/2020,5/8/2020,5/9/2020,5/10/2020,5/11/2020,5/12/2020,5/13/2020,5/14/2020,5/15/2020,5/16/2020,5/17/2020,5/18/2020,5/19/2020,5/20/2020,5/21/2020,5/22/2020,5/23/2020,5/24/2020,5/25/2020,5/26/2020,5/27/2020,5/28/2020,5/29/2020,5/30/2020,5/31/2020,6/1/2020,6/2/2020,6/3/2020,6/4/2020,6/5/2020,6/6/2020,6/7/2020,6/8/2020,6/9/2020,6/10/2020,6/11/2020,6/12/2020,6/13/2020,6/14/2020,6/15/2020,6/16/2020,6/17/2020,6/18/2020,6/19/2020,6/20/2020,6/21/2020,6/22/2020,6/23/2020,6/24/2020,6/25/2020,6/26/2020,6/27/2020,6/28/2020,6/29/2020,6/30/2020,7/1/2020,7/2/2020,7/3/2020,7/4/2020,7/5/2020,7/6/2020,7/7/2020,7/8/2020,7/9/2020,7/10/2020,7/11/2020,7/12/2020,7/13/2020,7/14/2020,7/15/2020,7/16/2020,7/17/2020,7/18/2020,7/19/2020,7/20/2020
county,Dawson County,driving,,Texas,United States,100,116.05,117.47,99.01,134.75,122.04,98.52,99.57,111.85,105.56,106.67,138.15,129.2,96.67,100.68,99.63,118.89,125.68,136.67,121.36,80.99,110.99,101.91,52.16,92.59,123.64,120.56,91.91,126.54,92.59,126.6,134.2,162.1,141.42,115.31,131.73,123.52,115.8,127.47,184.63,134.63,117.41,106.17,137.59,121.85,133.27,173.64,163.46,125.19,112.22,134.69,124.94,132.41,187.35,174.69,127.53,127.47,126.36,149.94,172.59,179.07,152.65,118.7,116.67,105.43,99.2,103.09,97.78,80.68,74.32,79.14,82.65,83.52,80.25,79.26,58.64,52.9,63.52,77.84,69.57,75.93,85.06,58.15,48.27,72.04,66.6,76.17,87.22,70.12,63.21,43.77,67.16,72.04,84.01,73.64,93.52,63.58,54.38,82.9,81.54,76.73,86.05,93.02,80.68,65.12,80.86,83.02,88.27,85.06,97.53,77.59,84.32,89.94,88.15,88.83,108.09,108.64,98.83,80.93,,,100.12,120.43,117.53,108.27,106.6,115.56,108.58,125.99,140.43,147.72,122.41,98.95,126.11,119.75,138.27,121.67,130.12,134.75,99.38,113.95,117.59,123.58,129.75,133.52,117.78,114.01,119.75,130.93,129.88,146.67,163.58,139.63,108.09,129.63,134.57,100.06,149.14,165.12,143.95,133.89,128.27,135.49,129.81,148.46,175.62,162.65,124.14,114.69,146.54,131.23,159.32,142.22,92.96,125.8,132.47,122.84,130.19,147.78,171.3,155.25,104.38,123.83,118.21,137.04,160.56,167.28,120.37,132.78,140.62
county,DeWitt County,driving,,Texas,United States,100,94.51,100.85,96.21,112.6,88.07,74.68,95.72,108.68,86.52,97.54,108.38,99.33,66.76,103.16,99.3,100.24,105.65,113.21,87.34,57.77,106.98,114.3,93.44,113.78,116.15,97.02,84.52,98.88,99.39,98.63,115.42,120.25,91.59,84.12,103.1,117.21,100.21,113.78,121.04,94.51,74.86,100.61,120.67,109.84,121.98,138.86,100.39,82.7,108.68,111.72,114.75,118.43,144.51,112.02,78.63,114.57,120.55,117.76,109.08,120.34,112.75,72.62,93.32,92.11,91.2,87.52,76.17,54.34,49.54,65.6,70.61,72.1,76.35,78.63,52.76,49.82,60.02,61.48,66.09,64.03,62.26,36.4,42.23,57.26,72.19,69.79,73.65,67.55,53.13,48.18,75.02,79.99,70.67,73.47,75.8,56.38,48.63,64.97,67.85,68.25,69.82,83.97,62.45,54.86,69.4,75.62,73.62,82.15,87.1,75.44,66.64,71.83,74.29,84.24,87.4,97.69,61.54,62.66,,,84.15,96.24,99.79,71.65,73.98,90.04,108.29,96.17,102.4,124.07,95.26,75.96,76.93,94.72,92.14,90.38,114.33,104.28,73.56,96.72,93.84,103.34,102.76,115.27,103.67,83.24,98.6,98.69,117.06,114.18,122.62,103.73,90.92,103.1,107.65,100,116.33,124.35,106.01,80.78,97.54,92.9,86.43,98.54,102.16,89.19,81.91,97.33,96.42,106.86,125.87,105.95,67.52,85.12,100.64,98.72,105.74,105.19,115.18,95.84,83.33,95.26,96.17,110.47,105.92,128.84,101.24,87.25,99.03
county,Deaf Smith County,driving,,Texas,United States,100,109.17,107.69,95.62,129.5,109.83,76.53,110.33,105.79,110.83,111.57,140.91,110.83,89.92,99.34,112.56,105.7,112.73,130.08,114.05,74.96,116.61,91.07,89.26,117.93,122.23,114.46,90.25,106.94,76.78,114.3,129.17,156.53,108.93,102.15,115.79,124.13,120.66,114.3,144.79,118.84,93.55,110.08,117.19,126.86,133.22,159.34,138.1,97.27,111.74,119.92,131.98,140.17,157.52,176.2,125.12,129.92,130.99,119.34,130.99,131.65,138.02,99.75,138.18,106.12,116.69,114.71,116.69,86.36,75.29,93.8,83.31,81.74,94.38,92.4,77.93,56.78,80.08,83.64,83.31,86.45,83.88,80.91,73.06,78.84,98.68,91.57,94.79,85.45,75.7,54.63,87.11,90.25,103.8,92.64,98.68,91.65,70.66,93.72,101.49,94.96,111.16,123.14,86.86,85.12,100.41,112.15,108.84,106.28,114.3,104.96,85.29,110.58,123.88,120.25,124.63,130.58,130.91,84.63,,,125.87,124.05,140.25,185.29,111.07,126.61,138.84,148.93,162.64,180,153.39,110.5,112.56,139.34,132.31,147.93,168.6,114.96,115.95,157.85,161.07,139.92,149.42,170.25,137.11,126.78,145.04,149.83,160,169.83,177.44,174.13,134.05,146.61,179.83,160.25,153.97,169.42,153.55,128.51,162.64,153.39,167.19,188.02,201.16,160.5,139.59,147.44,151.16,157.93,210,170.17,141.98,170.83,161.07,157.77,163.39,204.71,186.86,177.52,126.86,172.07,196.28,170.91,178.84,183.22,156.2,116.86,153.14
county,Denton County,driving,,Texas,United States,100,102.94,102.01,104.47,119.76,122.81,86.56,103.43,99.86,95.02,102.16,121.69,125.18,83.08,96.76,95.26,95.76,100.54,122.06,125.44,86.07,95.75,95.91,81.95,102.06,120.08,126.91,84.79,96.67,96.48,100.82,111.55,134.33,128.52,96,107.61,103.64,104.94,108.49,129.2,131.62,89.49,103.97,108.11,107.31,116.77,136.57,140.83,98.33,103.12,110.06,104.42,120.07,140,139.44,94.87,103.64,109.86,109.74,105.56,109.79,96.5,70.28,82.54,75.45,73.89,71.39,75.66,66.94,47.26,60.12,62.21,58.87,57.61,62.77,56.66,45.25,50.57,58.89,59.93,58.22,62,53.37,43.55,55.44,61.05,63.98,63.81,74.39,58,43.35,60.38,61.9,68.23,70.71,76.39,72.27,55.92,70.51,70.24,68.58,78.08,86.42,81.1,64.17,73.53,76.56,78.87,84,97.82,91.25,74.45,85.82,89.6,91.49,92.27,105.97,104.8,75.46,,,99.76,104.91,116.89,95.19,94.49,107.46,113.31,112.88,118.31,137.29,128.96,95.56,87.43,111.87,117.39,120.98,139.47,134.87,106.27,117.51,116.89,122.45,126,144.41,141.49,110.55,121.83,125.18,127.62,131.25,148.02,147.39,113.97,124.68,129.5,132.15,134.96,152.61,145.9,100.59,120.4,119.28,133.33,136.04,150.56,142.79,109.73,124.71,129.13,132,138.95,139.84,115.8,100.28,117.47,124.06,128.45,130.72,147.58,143.21,109.5,122.06,125.29,128.18,131.14,147.84,146.94,113.32,123.48
county,Dimmit County,driving,,Texas,United States,100,115.26,107.5,117.86,113.99,88.68,70.57,103.12,90.53,87.54,76.29,87.41,72.6,64.4,118.63,94.15,83.66,104.96,115.07,79.85,59.89,86.4,84.49,93.77,83.66,109.47,77.62,60.84,97.52,96.95,104.7,106.8,107.44,75.21,62.94,80.67,102.86,94.79,86.2,103.31,87.6,66.37,110.93,97.52,85.57,105.09,100.13,85.57,66.88,88.68,102.61,110.36,97.46,98.79,81.31,63.45,89.38,100.25,111.19,94.09,109.6,80.36,66.5,70.06,84.49,76.35,72.98,65.54,59.25,54.8,93.58,66.37,59.44,77.81,57.41,38.91,34.9,62.68,54.67,51.24,51.11,59.38,34.39,33.38,55.05,51.24,53.46,61.41,54.29,66.12,30.64,52.7,58.61,42.15,54.74,55.82,40.43,38.84,75.59,77.05,78.32,69.61,78.39,58.3,43.1,98.09,62.43,68.09,74.06,69.68,57.6,44.88,61.47,67.96,66.05,61.16,55.88,51.68,45.14,,,82.77,70.12,74.76,57.6,44.76,67.77,72.28,67.51,68.28,72.73,50.79,43.1,71.2,67.01,75.08,72.09,94.15,63.7,77.18,94.34,63.89,74.19,73.87,79.08,80.55,65.03,91.48,89.07,105.28,82.33,122.5,79.15,63.32,90.15,98.98,104.07,102.67,74.38,61.47,44.25,79.47,84.36,74,76.8,72.85,56.2,51.75,70.38,80.48,75.27,84.23,73.36,51.56,47.93,63.64,82.52,90.21,80.23,87.16,50.54,51.43,82.96,74.63,102.35,81.37,77.56,57.79,56.45,76.16
county,Eastland County,driving,,Texas,United States,100,98.82,95.57,97.49,139.46,113.55,105.58,123.35,90.4,90.93,101.49,145.79,107.96,109.37,94.83,93.55,93.42,99.05,143.92,111.7,101.49,100.28,99.8,67.27,96.72,141.36,107.81,118,97.08,96.31,94.7,110.06,164.28,117.72,128.45,119.87,113.24,98.85,112.16,168.58,143.51,125.58,103.97,115.52,107.32,122.33,170.37,134.8,145.48,106.12,100.9,106.5,123.3,198.05,161.05,141.97,136.72,120.85,133.27,135.29,177.64,143.43,144.3,102.64,101,100.44,91.86,104.69,85.43,75.36,79.05,74.72,75.21,76.06,87.71,77.64,62.28,65.92,71.57,67.45,66.71,85.51,57.49,61.49,59.33,69.24,71.17,79.9,84.87,62.92,54.88,71.29,72.93,78.23,80.31,99.77,77,75.52,69.12,77.16,84.71,81.95,102.07,88.78,82.79,82.69,86.4,82.43,92.27,114.6,92.34,95.06,100.2,82.87,88.86,95.39,127.63,112.88,86.53,,,97.62,117.26,132.11,102.79,119.21,112.39,106.99,112.52,130.42,188.73,149.07,110.19,139.77,116.93,120.05,132.34,168.81,147.38,137.31,115.98,121.54,120.87,128.96,164.89,142.05,131.86,121.74,125.84,125.1,157.62,179.92,112.5,146.35,125.51,123.12,121.61,145.12,190.6,150.73,136.36,136.9,125.12,136.18,146.79,185.53,149.14,144.28,120.95,140.67,151.09,190.81,210.04,141.38,177,149.76,132.52,151.73,146.09,181.18,146.4,142.59,122.46,137.03,129.01,153.5,198.64,153.8,171.06,142.05
county,Ector County,driving,,Texas,United States,100,106.69,104.25,100.52,115.36,103.1,75.54,95.89,106.04,104.36,108.52,113.71,107.24,78.97,99.34,105.07,106.16,103.66,113.4,104.89,74.33,95.83,97.14,63.34,92.87,114.38,103.47,80,107.49,107.01,109.37,118.12,137.08,104.8,81.2,103.96,109.08,104.67,110.67,123.62,113.91,83.05,107.25,114.79,115.13,120.87,129.05,119.36,87,110.9,119.33,115.32,125.96,126.07,111.07,83.21,108.73,112.67,116.2,107.54,112.98,102.92,71.87,94.06,95.73,92.27,98.22,93.8,68.7,56.19,78.1,78.66,76.7,78.86,81.92,68.82,52.94,67.97,68.88,69.74,70.02,74.48,58.79,48.25,67.61,70.65,70.68,73.65,71.71,64.69,44.83,70.05,71.35,78.28,80.46,81.08,70.86,57.26,77.18,76.79,81.5,81.41,89.46,76.29,59.12,77.45,83.04,84.59,84.38,94.99,82.78,65.22,86.56,92.21,90.84,93.96,101.58,91.8,61.24,,,95.92,103.85,108.99,99.41,80.42,102.51,104.63,107.41,112.11,120.8,96.47,73.25,73.3,105.33,108.43,114.62,118.86,104.85,78.68,99.19,107.03,110.57,117.6,123.8,113.21,83.2,105.76,109.05,111.97,114.85,124,108.16,84.83,107.66,110.62,114.72,114.66,124.96,106.72,78.94,106.62,111.83,117.49,117.22,125.95,107.55,83.15,106.65,113.4,115.38,116.63,101.77,81.65,63.85,98.96,109.57,111.75,112.88,125.03,107.13,81.42,107.17,111.19,111.83,113.8,124.98,107.1,80.86,108.93
county,El Paso County,driving,,Texas,United States,100,108.74,106.28,120.12,136.04,129.45,90.29,99.42,105.84,106.68,108.86,126.63,129.17,88.72,99.16,106.46,108.81,117.31,136.91,136.25,89.75,106.64,108.27,110.55,111.12,135.5,140.19,98.59,109.59,108.35,117.54,135.73,162.38,142.88,105.47,109.52,113.62,110.89,116.41,138.53,149.92,98.58,111.17,114.8,118.38,124.74,149.16,153.1,99.25,113.68,116.68,119.92,125.78,151.33,161.56,101.63,120.65,125,121.28,120.15,137.38,130.79,89.34,104.94,95.63,85.81,86.77,96.81,85.77,61.96,76.72,80.05,57.84,65.57,69.89,62.74,48.25,61.54,65.26,66.31,64.12,71.47,61.92,47.66,62.85,63.59,63.44,66.68,72.72,63.09,42,65.13,69.87,75.06,76.06,84.2,76.88,60.44,75.23,74.11,76.53,79.32,91.78,81.91,63.31,75.99,80.25,82.62,89.45,105.24,95.53,72.35,91.02,94.09,93.86,96.11,112.98,114.64,79.8,,,100.62,106.31,125.81,118.1,89.42,109.91,111.57,114.48,119.62,140.58,128.82,99.88,97.8,116.19,118.33,120.48,145.67,134.93,105.3,116.68,120.14,124.09,128.04,148.51,142.87,107.16,125.96,126.84,127.75,136.05,161.32,150.88,115.39,130.23,132.31,134.51,136.81,162.48,168.54,104.24,130.22,133.3,135.8,141.87,157.88,151.89,109.95,133.4,140.49,140.39,152.19,156.82,126.38,106.3,136.34,136.72,134.31,137.9,158.56,147.88,108.15,130.39,135.05,134.62,138.55,158.61,148.49,108.92,129.35
county,Ellis County,driving,,Texas,United States,100,102.8,101.84,110.95,132.75,133.03,95.78,112.28,101.27,93.59,106.11,130.2,131.58,94.25,103.92,98.72,100.22,105.43,131.95,133.21,94.34,100.17,101.57,87.39,105.73,135.14,131.93,96.91,99.62,101.44,103.94,117.27,156.89,141.38,109.18,116.91,105.95,103.66,112.93,149.58,150.87,104.53,106.73,113.51,110.38,122.71,161.18,162.07,116.38,116.69,115.37,108.76,127.7,169.09,170.12,119.33,120.21,127.84,132.46,130.15,136.75,120.23,92.24,96.29,91.42,88.38,82.35,88.22,79.82,58.37,72.22,72.39,74.62,69.37,81.05,70.36,57.95,60.87,74.06,74.81,69.71,71.57,60.95,51.53,66.79,72.42,76.05,78.11,95.78,71.95,57.17,76.06,76.95,85.56,88.05,93.34,91.31,70.18,84.73,89,83.93,94.12,110.67,106.31,83.06,90.48,90.78,94.97,100.92,120.55,115.59,90.27,102.38,106.2,109.35,111.41,128.59,129.61,92.27,,,115.2,122.4,140.96,112.37,112.51,124.1,127.36,128.73,136.87,168.87,157.95,108.02,109.87,129.71,131.2,144.16,168.93,160.13,129.5,130.61,132.93,147.79,145.25,173.37,171.46,134.41,141.57,145.28,140.16,156.86,182.12,173.55,142.85,145.19,143.34,150.51,159.11,187.67,175.47,127.31,146.12,132.84,150.15,158.98,181.95,173.53,135.49,144.06,145.92,153.67,167.29,180.18,154.98,138.03,141.13,135.96,145.76,159.43,185.21,173.73,138.45,142.55,144.42,149.29,155.5,184.7,179.43,139.49,144.62
county,Erath County,driving,,Texas,United States,100,100.61,96.98,108.47,137.38,132.11,97.96,110.19,108.75,95.19,109.38,135.81,126.51,98.88,97.37,97.66,97.24,100.8,139.65,120.58,91.4,105,103.22,85.26,107.46,135.6,125.85,100.71,102.75,101.34,101.22,116.57,148.71,135.75,114.77,117.81,106.2,102.21,109.86,149.47,134.48,111.48,107.11,120.32,119.32,127.86,155.63,143.63,113.36,116.34,107.18,103.27,121.65,160.25,128.34,101.62,112.22,105.77,114.19,114.09,124.49,104.26,85.7,83.97,83.15,82.04,76.91,81.76,73.35,58.2,69.14,66.55,69.49,64.15,74.14,65.87,55.39,59.15,65.47,63.88,65.69,70.57,63.66,51,58.82,62.16,64.65,69.35,76.11,58.26,47.33,68.3,71.84,77.02,82.66,85.7,79.79,68.41,77.15,78.59,77.53,87.55,95.49,86.63,69.06,79.44,81.65,91.93,94.79,109.86,98.65,86.79,93.56,95.07,95.69,101.04,118.28,96.8,77.28,,,112.1,115.54,133.94,120.41,110.74,114.08,108.37,113.32,124.92,152.57,135.87,99.55,106.08,114.75,123.23,123.79,151.53,144.69,109.9,120.13,116.61,124.76,126.81,154.5,139.33,115.96,127.64,124.19,127.98,144.42,170.53,153.53,132.65,134.73,126.06,131.59,139.67,165.24,147.57,117.46,128.09,115.25,136.64,133.66,157.21,143.18,122.45,128.78,125.47,131.76,144.95,154.66,120.38,116.63,131.56,121.75,131.36,133.57,157.57,142.44,115.14,131.49,133.49,140.07,154.49,170.43,149.85,125.28,132.15
county,Falls County,driving,,Texas,United States,100,106.32,95.57,118.68,164.42,141.14,116.63,132.07,93.57,88.17,114.9,169.01,158.59,135.37,97.3,90.82,98.49,142.87,156.64,149.57,120.03,97.73,96.54,93.57,113.55,158.75,150.43,142.6,94.76,94.49,97.3,115.77,175.38,151.89,146.06,131.86,98.97,102.75,116.63,186.72,164.79,137.58,131.59,130.62,114.31,146.06,195.73,173.43,133.59,117.87,114.04,103.67,132.07,223.92,200.05,168.79,141.41,154.48,151.19,172.89,199.73,166.58,150,110.8,105.83,98.27,96.27,102.38,92.93,70.57,74.14,76.08,64.79,69.6,90.98,87.26,61.77,75.49,74.03,62.2,66.31,73.16,54.91,60.85,72.25,81.97,78.24,83.15,95.9,66.2,58.75,82.13,84.56,75.49,86.45,92.28,92.44,69.11,82.51,79.48,73,90.87,115.33,99.14,86.99,99.14,91.14,94.76,103.08,131.43,127.11,102.11,114.58,101.84,105.45,127.59,141.79,125.86,105.56,,,115.44,122.46,151.62,123.22,118.9,115.39,123.76,131.75,145.25,199.57,189.2,119.11,140.17,118.14,138.66,140.23,189.9,187.58,152.21,136.77,133.26,132.83,151.08,214.79,181.86,154.97,147.3,144.87,133.1,161.88,209.4,175.32,158.1,156.05,143.14,135.91,168.95,208.64,173.49,166.31,150.54,134.83,128.89,164.85,192.33,169.82,159.88,141.47,139.74,157.02,184.4,189.15,134.83,176.4,148.43,121.92,143.47,160.91,193.3,166.2,161.66,149.95,145.68,143.84,160.58,210.69,168.41,167.28,150.97
county,Fannin County,driving,,Texas,United States,100,118.4,105.83,107.42,132.95,132.89,89.22,111.33,106.71,102.21,108.47,140.15,122.99,90.17,112.05,99.54,107.82,114.95,130.06,140.28,92.64,115.08,98.37,89.97,111.53,141.32,146.14,102.05,111.01,97.66,105.83,114.69,139.6,135.82,111.76,129.44,123.64,112.05,123.12,152.3,147.54,105.31,127.35,114.91,123.41,137.06,159.62,148.55,108.73,122.96,125.69,115.47,134.94,170.99,176.91,115.76,128.07,154.74,154.18,141.75,126.21,118.66,85.51,96.97,103.22,104.62,95.28,98.18,81.86,62.16,77.82,89.25,93.1,94.79,99.38,83.82,68.48,68.48,82.16,92.61,88.96,90.69,77.63,60.01,87.85,84.08,93.26,103.68,116.38,73.95,64.38,90.07,93.06,103.61,108.43,111.36,104.4,82.09,102.83,109.22,93.36,116.38,145.98,123.48,93.98,117.88,114.72,122.14,124.26,141.81,134.58,113.87,127.35,129.31,122.24,135.79,141.26,138.13,107.49,,,138.94,135.33,150.6,126.31,122.37,150.99,137.64,146.08,156.11,180.4,161.35,111.98,121.1,138.29,166,153.4,197.07,184.27,146.11,147.9,156.01,161.45,174.96,204.36,189.42,162.29,164.7,159.3,181.02,184.5,204.3,226.73,162.03,160.86,183.33,173.75,178.35,212.28,202.93,149.4,151.87,151.9,165.29,178.02,204.82,218.98,156.14,162.62,176.07,177.4,183.23,198.83,181.41,149.14,162.16,171.34,175.51,185.7,217.06,195.96,158.94,153.37,174.83,174.5,181.67,211.46,195.77,156.95,167.37
county,Fayette County,driving,,Texas,United States,100,104.61,99.01,108.04,170.21,164.71,145.15,131.88,103.17,97.54,117.39,185.44,183.69,145.84,109,95.91,100.35,114.95,159.22,158.96,132.21,106.46,94.27,102.3,114.87,162.02,159.65,146.77,105.3,100.13,105.32,121.3,195,186.71,168.38,143.11,113.72,112,131.28,194.62,187.81,161.14,116.22,122.12,109.29,129.49,203.6,187.72,173.53,119.58,109.65,99.91,129.96,209.07,213.34,188.67,142.78,156.33,166.13,193.36,211.09,190.95,161.38,114.35,107.26,105.9,111.14,102.37,86.49,76.73,77.1,79.6,68.42,72.49,84.85,82.38,74.6,66.27,67.9,77.72,63.36,79.15,51.33,61.12,62.37,65.85,69.63,67.97,76.45,68.44,66.7,71.31,72.17,81.6,81.91,95.52,79.32,70.16,84.99,80.27,78.63,100.91,117.06,108.14,105.23,95.63,90.5,88.54,102.52,129.47,121.63,111.03,97.24,92.5,97.59,107.86,141.83,136.58,116.24,,,105.62,120.32,155.19,122.64,141.92,111.72,113.79,122.79,143.41,213.76,208.23,164.15,179.25,122.36,124.06,129.73,211.72,193.26,175.29,131.71,128.57,147.61,155.43,220.44,215.12,211.74,146.79,133.28,148.21,163.68,227.72,220.6,211.74,154.35,138.58,142.4,167.45,248.84,232.85,220.06,151.44,132.68,132.62,152.03,211.94,203.43,181.97,146.42,132.62,144.9,182.38,207.73,155.43,206.14,148.17,128.63,126.6,154.59,208.06,178.11,180.42,132.61,130.52,135.95,159,197.11,193.24,192.22,137.18
county,Fort Bend County,driving,,Texas,United States,100,104.08,107.68,107.45,127.4,129.04,92.21,102.78,104.25,97.3,105.82,125.93,130.17,85.06,97.86,97.37,98.67,104.82,124.74,136.9,91.49,96.34,100.51,98.29,106.11,126.08,136.49,88.66,98.66,103.68,106.21,116.88,144.42,140.93,100.46,108.86,108.37,110.9,109.66,140.03,147.69,96.23,107.44,114.18,110.6,121.52,146.58,152.82,98.9,110,116.42,108.84,118.75,139.94,142.78,99.37,112.61,118.66,116.19,111.57,115.19,104.99,76.37,88.71,82.11,79.82,78.63,77.75,65.51,50.48,64.86,65.74,55.91,57.82,64.78,56.12,46.88,55.53,59.66,60.54,60.22,64.48,51.69,46.24,57.3,59.69,60.83,62.42,67.27,62.3,42.29,62.68,63.71,67.83,69.1,76.25,69.12,52.57,69.35,69.55,68.93,76.34,84.64,77.86,62.47,72.8,70.63,73.97,82.49,95.4,90.82,71.9,84.77,89.08,91.18,92.2,105.73,105.41,79.57,,,97.13,100.7,108.87,104.86,87.56,103.44,108.26,110.04,114.94,137.24,123.56,90.29,92.85,110.4,109.21,117.27,135.02,132.13,93.9,115.05,121.39,119.18,127.33,144.95,141.35,105.6,120.39,122.85,125.86,130.18,147.94,144.04,108.07,122.62,126.99,125.98,132.73,151.19,140.87,101.63,106.36,120.99,118.42,117.99,135.1,127.2,98.55,116.26,122.95,123.83,132.32,134.65,107.02,92.54,117.17,118.3,122.31,126.53,144.68,132.19,100.86,119.06,123.16,123.96,127.2,136.59,133.3,101.46,117.34
county,Franklin County,driving,,Texas,United States,100,90.99,87.19,103.03,135.8,126.28,115.25,106.74,92.59,88.21,97.64,136.06,123.08,104.72,96.55,91.49,85.85,102.7,137.15,119.46,101.35,88.54,82.56,79.78,94.27,122.07,118.62,101.01,94.86,93.26,89.05,130.75,134.2,117.86,112.55,108.93,102.44,90.9,105.64,158.72,126.28,118.28,101.85,121.9,97.73,125.61,180.37,153.07,123.59,116.93,110.7,101.77,120.81,180.37,160.49,154.51,125.11,136.9,131.68,163.86,152.15,141.2,134.54,111.71,106.49,104.89,112.38,112.89,99.16,88.12,90.31,96.21,100.84,103.29,129.06,94.19,83.07,78.52,91.49,97.81,95.79,86.18,80.12,67.99,92.17,78.94,88.54,95.53,104.97,87.19,68.07,88.12,83.07,97.89,92.33,117.02,96.88,83.32,93.77,103.2,102.27,107.83,145.32,149.12,128.39,110.78,104.04,117.27,128.64,142.12,163.44,143.72,118.2,115.92,116.26,124.01,168.07,165.71,130.92,,,128.64,154.42,182.73,151.73,142.46,138.33,139.17,154.09,167.14,224.01,224.43,198.99,198.74,157.62,157.2,164.7,217.52,222.66,182.22,157.54,171.69,173.55,177,217.86,230.16,217.35,145.16,164.95,189.13,193.77,242.97,224.35,196.88,183.74,175.74,190.14,199.75,233.28,223,187.45,166.72,160.91,175.23,212.55,247.18,238.33,217.35,193.6,180.2,196.04,245.07,269.76,264.2,265.71,187.7,165.8,185.09,200.84,239.01,226.2,203.12,174.22,163.44,163.18,169.92,219.88,233.45,206.15,178.18
county,Freestone County,driving,,Texas,United States,100,88.14,94.89,107.97,167.56,161.9,141.77,127.66,89.81,83.45,102.39,163.73,140.68,138.43,103.72,87.73,91.22,99,160.65,136.07,124.58,108.05,84.78,79.67,98.11,170.79,139.13,151.51,93.39,94,102.25,132.74,179.03,165.48,164.37,140.52,96.42,100.47,118.11,183.53,156.4,178.17,108.91,113.52,108.19,128.91,193.86,166.84,180.53,112.58,99.78,98.92,130.6,224.3,212.05,252.04,145.54,141.29,144.93,159.18,195.7,173.31,188.06,131.6,112.83,102.5,102.42,115.86,94.72,87.25,81.06,77.59,71.2,70.2,84.62,68.12,64.84,62.51,66.31,67.48,65.07,67.81,62.4,50.24,65.29,66.31,65.93,72.87,90.45,65.2,63.48,74.03,72.31,75.48,77.56,93.34,85.62,70.37,80.92,77.31,72.76,88.53,152.99,102.3,93.81,85.31,85.25,86.36,95.5,130.63,113.86,105.42,98.44,90.28,99.14,104.19,139.63,122.52,122.69,,,103,127.02,148.01,115.44,132.3,113.66,112.36,105.8,130.24,204,182.45,137.21,177.12,128.27,114.58,139.13,200.78,176.98,173.95,129.69,117.66,122.72,147.76,209.19,168.98,194.97,135.57,127.46,126.96,160.93,276.03,185.2,209.14,150.65,125.52,138.93,160.43,229.41,182.92,186.92,149.35,125.63,131.41,160.37,207.25,169.43,176.65,139.04,126.44,132.55,184.75,215.13,144.9,232.94,153.65,124.52,135.3,152.65,195.25,166.65,174.09,142.54,124.63,134.71,156.79,204.03,177.37,197.56,138.16
