geo_type,region,transportation_type,alternative_name,sub-region,country,1/13/2020,1/14/2020,1/15/2020,1/16/2020,1/17/2020,1/18/2020,1/19/2020,1/20/2020,1/21/2020,1/22/2020,1/23/2020,1/24/2020,1/25/2020,1/26/2020,1/27/2020,1/28/2020,1/29/2020,1/30/2020,1/31/2020,2/1/2020,2/2/2020,2/3/2020,2/4/2020,2/5/2020,2/6/2020,2/7/2020,2/8/2020,2/9/2020,2/10/2020,2/11/2020,2/12/2020,2/13/2020,2/14/2020,2/15/2020,2/16/2020,2/17/2020,2/18/2020,2/19/2020,2/20/2020,2/21/2020,2/22/2020,2/23/2020,2/24/2020,2/25/2020,2/26/2020,2/27/2020,2/28/2020,2/29/2020,3/1/2020,3/2/2020,3/3/2020,3/4/2020,3/5/2020,3/6/2020,3/7/2020,3/8/2020,3/9/2020,3/10/2020,3/11/2020,3/12/2020,3/13/2020,3/14/2020,3/15/2020,3/16/2020,3/17/2020,3/18/2020,3/19/2020,3/20/2020,3/21/2020,3/22/2020,3/23/2020,3/24/2020,3/25/2020,3/26/2020,3/27/2020,3/28/2020,3/29/2020,3/30/2020,3/31/2020,4/1/2020,4/2/2020,4/3/2020,4/4/2020,4/5/2020,4/6/2020,4/7/2020,4/8/2020,4/9/2020,4/10/2020,4/11/2020,4/12/2020,4/13/2020,4/14/2020,4/15/2020,4/16/2020,4/17/2020,4/18/2020,4/19/2020,4/20/2020,4/21/2020,4/22/2020,4/23/2020,4/24/2020,4/25/2020,4/26/2020,4/27/2020,4/28/2020,4/29/2020,4/30/2020,5/1/2020,5/2/2020,5/3/2020,5/4/2020,5/5/2020,5/6/2020,5/7/2020,5/8/2020,5/9/2020,5/10/2020,5/11/2020,5/12/2020,5/13/2020,5/14/2020,5/15/2020,5/16/2020,5/17/2020,5/18/2020,5/19/2020,5/20/2020,5/21/2020,5/22/2020,5/23/2020,5/24/2020,5/25/2020,5/26/2020,5/27/2020,5/28/2020,5/29/2020,5/30/2020,5/31/2020,6/1/2020,6/2/2020,6/3/2020,6/4/2020,6/5/2020,6/6/2020,6/7/2020,6/8/2020,6/9/2020,6/10/2020,6/11/2020,6/12/2020,6/13/2020,6/14/2020,6/15/2020,6/16/2020,6/17/2020,6/18/2020,6/19/2020,6/20/2020,6/21/2020,6/22/2020,6/23/2020,6/24/2020,6/25/2020,6/26/2020,6/27/2020,6/28/2020,6/29/2020,6/30/2020,7/1/2020,7/2/2020,7/3/2020,7/4/2020,7/5/2020,7/6/2020,7/7/2020,7/8/2020,7/9/2020,7/10/2020,7/11/2020,7/12/2020,7/13/2020,7/14/2020,7/15/2020,7/16/2020,7/17/2020,7/18/2020,7/19/2020,7/20/2020
county,Imperial County,driving,,California,United States,100,101.53,110.68,111.66,161.48,151.48,123.87,122.49,101.4,105.78,108.42,142.22,137.45,110.41,102.94,100.13,103.9,112.92,151.53,139.93,106.05,110.22,104.27,109.19,112.96,143.98,136.4,115.87,108.87,104.38,108.6,136.33,195.36,190.7,163.19,160.56,114.27,112.02,123.54,160.74,151.53,128.02,116.65,115.44,116.78,130.44,179.28,175.22,144.08,112.8,111.64,111.79,125.05,160.33,159.26,136.6,129.62,112.04,114.86,128.74,152.2,130.45,120.71,113.31,94.25,85.29,91.89,97.59,79.72,66.06,64.77,67.13,63.05,66.98,80.47,79.1,66.47,64.09,64.21,62.77,65.26,78.06,68.56,55.64,62.2,59.97,56.2,65.88,64.7,66.08,50.63,62.86,65.63,66.91,71.94,87.28,83.7,69.66,74.15,67.7,69.79,75.81,85.99,78.16,65.07,76.72,74.69,74.61,83.92,97.96,86.74,75.51,84.62,82.06,83.57,87.21,106.12,104.63,80.07,,,95.35,97.3,118,109.45,96.83,95.56,98.35,97.73,115.54,153.34,135.45,106.04,126.95,106.85,104.94,111.03,131.67,118.27,99.07,104.3,101.51,104.86,121,142.01,123.13,114.87,113.69,113.55,112.45,118.1,142.68,121.12,106.23,117.09,112.81,113.27,126.32,144.79,135.18,110.45,119.29,112.59,118.47,126.14,160.04,131.88,117.67,125.31,119.74,132.31,155.69,155.44,104.25,130.59,136.79,114.73,120.59,128.97,147.47,125.74,117.06,122.07,118.28,115.77,123.54,139.12,131.11,121.88,124.62
county,Inyo County,driving,,California,United States,100,90.6,96.22,117.18,206.64,142.97,148.05,185.72,89.39,83.77,120.17,191.25,127.11,181.06,109.87,99.65,91.76,128.11,163.23,113.74,159.29,118.64,84.29,91.18,123.7,173.65,131.5,193.04,127.16,100.42,97.33,133.17,205.25,181.55,184.91,252.32,128.2,127.41,142.73,193.11,154.64,227.41,116.5,98.35,102,126.49,158.61,138.23,198.21,115.53,94.43,96.08,115.32,160.42,127.86,185.33,114.93,95.03,99.56,117.8,152.3,139.3,164.53,94.01,83.1,74.28,75.09,69.27,66.5,59.7,43.38,40.95,47.49,44.38,49.44,50.7,49.03,41.85,43.48,43.73,42.5,46.36,50.42,41.27,36.19,35.93,34.8,39.02,43.38,46.61,32.22,36.05,39.93,41.39,42.32,49.74,51.3,45.5,39.69,39.42,46.08,49.54,54.09,58.43,52.23,48.54,47.7,52,50.28,65.51,71.05,68.87,57.4,51.25,57.8,63.74,69.87,62.05,59.68,,,58.26,68.18,102.18,84.73,98.12,74.7,67.83,74.72,90.55,139.74,150.19,130.57,141.99,86.7,85.38,87.02,118.94,107.38,117.71,101.69,96.75,110.75,121.36,153.95,149.42,163.72,119.43,114.28,127.48,150.14,193.15,175.86,223.21,160.72,135.65,156.29,185.52,240.18,202.55,241.67,201.93,168.41,217.9,223.05,270.89,257.8,317.73,196.63,170.01,221.47,296.1,330.92,205.55,461.7,257.57,180.04,193.85,239.04,275.14,257.8,313.9,210.75,172.86,199.77,229.36,289.67,288.49,335.26,231.08
county,Kern County,driving,,California,United States,100,101.91,109.34,112.8,145.44,135.78,105,120.06,114.06,112.54,117.7,138.48,125.54,97.58,110.52,107.02,104.63,111.72,138.4,127.5,91.23,110.53,106.3,108.94,116.22,141.15,130.18,104.16,117.1,113.53,116.89,132.41,173.79,146.15,117.38,139.72,117,118.06,126.42,153.78,142.95,118.63,118.35,116.88,119.91,131.17,158.72,147.9,118.2,120.62,119.78,118.29,126.51,153.36,140.96,114.6,117.33,112.71,113.44,117.54,139.08,123.5,98.58,111.2,101.4,97.56,92.47,93.21,75.16,59.38,72.58,71.73,71.05,72.41,81.86,68.84,55.98,71.81,72.82,80.83,74.14,84.52,71.99,56.44,68.16,68.47,64.82,68.83,83.64,76.21,51.55,76.01,79.05,85.84,87.9,91.88,81.74,69.31,86.41,84.45,86.62,89.73,103.77,94.21,79.31,92.89,94.52,94.54,101.12,114.53,110.19,89.23,102.51,101.9,101.75,108.91,126.47,121.12,93.31,,,113.05,115.65,139.36,128.82,110.06,117.64,119.49,126.07,133.4,162.39,149.24,125.84,125.95,138.25,130.74,135,158.72,142.87,120.78,129.83,127.61,132.2,138.89,158.15,151.91,131.77,139.97,141.03,141.73,149.73,171.7,160.53,140.97,148.66,144.91,147.24,155.47,182.74,166.66,131.05,154.73,150.83,157.39,163.58,188.91,170.96,148.43,155.32,150.99,162.01,182.24,181.98,125.11,155.52,160.01,149.15,147.23,157.18,180.3,159.55,144.5,151.5,147.44,148.6,155.86,184.34,161.45,143.91,155.51
county,Kings County,driving,,California,United States,100,98.79,102.59,105.62,138.32,124.21,101.64,123.18,106.5,95.27,103.81,126.4,117.17,93.37,99.58,95.11,94.35,100.78,126.77,120.48,87.94,98.8,94.55,99.92,101.08,126.04,118.69,103.64,111.15,105.14,107.99,121.85,167.91,137.07,117.87,141.01,107.34,105.13,111.59,138.03,138.35,117.69,110.76,103.1,107.12,115.44,142.26,133.11,116.48,107.59,105.29,99.57,112.97,141.57,134.96,115.48,108.28,98.82,106.44,110.2,130.96,117.5,96.42,99.31,97.38,91.45,87.15,90.79,77.4,56.11,72.31,70.36,69.12,73.17,84.24,69.6,55.77,73.39,73.96,74.57,73.05,86.72,69.65,54.95,63.61,67.06,68.51,68.72,82.3,75.07,46.38,71.64,77.62,79.95,82.21,87.32,80.27,67.8,81.79,79.2,81.68,84.9,100.39,89.31,72.34,86.03,88.99,90.5,101.61,108.84,100.23,87.2,95.65,105.54,98.4,104.64,122.04,113.1,92.23,,,106.99,114.48,134.49,125.57,107.09,114.88,116.62,123.19,133.89,159.12,148.42,125.74,133.77,124.84,128.16,133.93,154.32,141.82,119.8,130.17,124.62,132.17,136.98,151.38,151.33,126.79,137.27,136.16,134.34,144.65,169.11,159.35,144.4,151.87,137.65,142.05,151.62,182.08,175.16,132.91,167.99,148.45,154.27,162.53,180.39,178.54,152.83,153.33,153.43,162.6,179.71,178.09,113.32,149.62,159.24,143.95,148.08,157.27,176.89,162.83,146.32,154.05,152.51,148.17,156.99,176.36,161.22,147.44,155.58
county,Lake County,driving,,California,United States,100,108.31,112.86,109.27,126.09,116.15,98.07,109.51,120,111.9,109.01,129.27,112.42,88.02,109.27,104.01,106.33,115.29,117.06,110.57,83.07,104.61,101.28,112.4,111.35,125.1,127.86,100.89,114.43,112.47,115.31,117.19,137.97,144.66,129.74,129.77,116.28,118.93,116.88,146.07,134.74,106.93,117.11,114.56,116.82,107.97,131.2,135.21,102.4,107.84,114.38,114.32,110.86,123.15,118.72,102.89,103.72,115.03,112.37,106.51,117.89,99.71,86.98,95.65,90.05,80.81,79.11,85.05,72.97,56.61,72.71,69.87,70.42,74.77,75.65,55.23,53.88,66.61,68.85,67.97,70.81,74.64,55.89,51.61,61.17,69.32,75.96,69.66,72.68,72.08,53.26,72.01,75.34,79.77,83.28,82.99,76.09,70.65,84.35,86.72,86.15,95.42,105.05,89.04,88.02,95.86,93.18,97.89,91.93,107.03,95.36,86.74,97.66,97.24,108.96,110.36,112.79,116.82,94.61,,,105.16,105.62,123.02,114.09,99.4,103.18,118.96,123.15,126.54,160.73,150.68,162.4,153.41,138.98,133.65,142.06,146.43,122.84,120.18,133.28,134.4,138.96,158.36,166.93,160.16,138.02,150.49,155.47,158.07,159.87,181.88,170.57,165.34,163.1,162.16,165.31,168.33,196.17,205.05,168.57,181.8,180.81,174.09,181.67,199.4,224.87,186.33,182.68,182.27,197.29,215.68,242.73,224.87,231.61,189.38,190.99,188.98,183.91,221.54,239.06,205.39,193.93,196.82,197.01,197.73,215.29,225.86,218.72,188.83
county,Lassen County,driving,,California,United States,100,82.54,84.68,99.07,124.66,106.56,94.87,103.35,90.02,111.05,100.71,134.93,111.12,98.36,111.83,93.59,116.82,115.97,146.76,123.16,85.96,115.54,101.78,104.7,133,136.85,138.2,108.55,120.03,110.76,120.31,114.68,153.17,165.29,144.26,125.87,122.02,118.82,134.07,165.93,148.9,152.89,120.6,121.6,122.95,128.51,146.97,144.19,138.77,116.46,113.9,124.8,137.13,188.81,135.78,125.8,127.94,124.02,125.94,129.72,167.78,146.47,125.3,134.71,113.61,127.87,117.25,117.39,107.84,107.91,89.31,75.62,83.11,81.68,94.65,91.66,62.51,102.78,93.94,90.59,108.84,103.42,67.78,61.72,84.53,91.02,98.15,105.06,118.6,96.36,74.7,98.79,103.35,102.42,108.62,107.41,110.98,87.95,100.14,109.76,105.92,110.91,140.41,140.56,104.56,116.75,119.24,115.04,126.94,141.91,145.47,118.6,124.8,113.11,128.58,141.34,196.65,175.62,143.98,,,139.13,154.1,173.49,171.28,132.72,153.88,166.93,165.57,208.98,260.94,223.16,201.28,234,189.24,187.1,185.82,255.38,183.61,176.91,193.87,183.75,203.42,204.21,256.38,251.82,230.79,200.43,235.71,209.91,250.96,277.76,286.17,241.98,234,240.91,243.55,244.62,341.55,333.07,269,260.66,239.63,276.27,294.58,353.46,362.44,345.05,285.03,290.38,309.62,399.29,357.88,257.23,365.65,340.2,263.86,294.01,302.49,346.33,317.68,322.24,281.18,281.18,266.93,313.68,363.65,358.23,423.95,387.38
county,Los Angeles County,driving,,California,United States,100,105.94,112.85,111.09,127.76,121.16,92.43,100.56,109.1,112.44,119.67,128.55,126.5,92.24,103.36,107.51,109.36,112.47,127.22,124.76,85.17,100.33,106.08,111.25,116.39,131.96,126.04,90.46,109.33,113.78,117.12,127.67,152.26,127.17,102.67,106.12,116.7,117.43,123.52,137.35,127.85,102.06,113.03,116.54,115.97,120.33,134.74,132.4,95.64,107.51,117.24,113.82,122.17,135.24,126.34,100.08,103.92,104.27,105.27,101.57,101.38,81.2,62.08,71.84,65.99,62.42,58.58,55.49,46.86,35.69,44.94,44.77,44.69,44.99,49.22,41.82,34.2,43.19,44,45.34,44.44,50.13,43.44,33.35,39.83,40.22,40.93,39.26,46.45,44.87,30.72,43.21,45.62,48.68,49.02,53.88,49.27,41.16,49.65,49.83,51.74,53.13,60.06,56.16,46.16,52.58,54.56,55.22,57.73,65.97,61.84,51.33,58.94,62.05,61.85,63.85,75.64,73.88,59.26,,,67.33,70.02,81.59,78.88,65.14,67.71,74.04,75.83,78.73,90.61,83.42,71.81,67.78,78.21,80.33,81.78,91.51,87.58,64,68.08,71.6,78.93,81.13,90.96,87.55,75.91,83.77,87.7,91.43,92.89,106.07,99.9,84.12,90.22,92.6,94.4,96.98,113,102.85,78.49,92.77,95.63,97.46,100.43,112.86,106.1,83.78,93.89,97.94,100.67,107.05,104.81,75.25,78.76,93.91,97.31,98.5,101.87,113.46,105.1,87.52,96.32,96.5,97.85,99.72,111.69,104.87,86.79,95.8
county,Madera County,driving,,California,United States,100,95.9,105.28,102.72,123.87,123.97,100.49,109.24,100.18,105.75,110.2,127.2,119.95,97.85,131.98,94.87,99.45,97.54,128.91,125.72,91.92,97.8,94.75,101.27,100.6,127.95,130.54,108.76,108.54,106.3,111.18,117.59,153.45,142.2,120.67,124.88,102.91,103.76,121.03,153.24,140.9,118.76,107.35,107,106.82,109.22,144.45,137.19,119,104.69,114.2,110.85,113.82,150.65,134.13,108.45,103.97,101.78,100.57,114.5,119.57,108.93,82.6,89.55,84.7,86.06,79.66,83.39,64.21,55.61,64.82,64.29,66.25,66.3,75.32,64.45,56.45,70.59,70.22,67.44,71.21,76.17,66.98,46.92,62.68,64.66,66,67.05,76.24,68.1,49.79,70.85,96.31,77.16,81.81,83.96,74.79,68.27,76.96,76.82,79.39,82.63,92.44,86.1,78.59,85.07,86.83,82.93,94.75,103.38,99.11,88.47,92.32,102.51,94.87,99.24,113.99,112.44,88.39,,,102.06,105.85,127.35,124.55,106.66,103.71,103.9,113.39,121.38,146,149.67,131.39,127.23,120.38,123.91,127.22,139.76,147.42,117.9,120.31,121.93,126.25,128.2,156.54,153.43,130.21,139.95,147.62,137.27,142.2,166.84,171.29,153.02,150.57,141.8,142.57,153.6,184.26,174.63,150.9,150.74,146.16,154.34,156.05,183.82,188.44,165.27,155.94,164.06,156.08,173.64,187.68,141.76,160.31,151.77,144.66,188.56,163.44,182.27,176.05,157.63,155.9,151.19,152.43,160.46,189.19,180.59,161.61,153.08
county,Marin County,driving,,California,United States,100,103.89,108.41,110.32,123.46,118.99,94.39,104.44,116.99,110.57,110.56,119.44,116.73,94.46,99.7,101.91,104.41,113.44,125.49,124.51,80.6,95.87,102.44,109.78,112.42,129.16,132.48,98.5,104.01,110.29,115,121.16,147.47,136.44,118.41,117.39,111.13,114.46,110.8,127.76,129.12,108.68,109.44,112.97,115.93,118.96,128.96,131.06,100.2,103.23,114.11,112.4,114.57,122.7,112.5,93.04,97.17,103.97,108.1,100.99,101.59,75.28,59.21,72.06,48.97,46.92,49.12,51.08,52.41,39.71,40.64,37.73,42.06,42.71,46.32,38.82,31.39,42.65,43.17,45.17,44.4,48.13,37.16,28.4,36.91,42.85,43.29,43.12,49.36,45.14,32.02,43.53,46.39,49.55,48.47,53.03,52.2,42.2,47.94,48.7,50.57,53.09,61.04,57.79,49.56,52.38,53.96,55.3,58.89,64.75,61.61,56,59.07,60.51,63.37,65,76.29,75.59,56.2,,,65.55,67.4,86.2,80.6,60.76,68.12,75.52,77.63,80.83,94.29,94.51,88.27,85,86.81,89.68,88.62,94.03,83.2,75.62,81.6,88.14,94.41,96.44,103.9,108.31,90.44,96.17,102.34,104.43,104.56,112.2,117.51,104.78,105.7,110.8,113.83,117.33,132.44,123.75,105.57,108.29,114.19,114.56,118.49,130.09,128.82,110.07,111.29,115.45,121.13,132.19,131.79,96.62,111.49,113.14,114.73,118.87,122.92,134.58,140.14,124.06,112.92,115.25,118.22,120.78,133.84,134.28,117.13,113.47
county,Mariposa County,driving,,California,United States,100,95.06,103.21,85.72,102.14,146.77,157.08,128.21,96.56,95.54,90.68,97.05,140.91,127.04,92.41,94.7,91.73,86.84,93,134.39,116.88,85.13,87.63,87.81,86.91,96.18,144.2,160.82,105.55,95.95,101.86,96.26,121.46,224.87,233.48,177.85,123.22,117.21,120.8,137.17,185.79,189.08,118.99,105.45,98.83,97.38,113.47,159.42,147.45,106.67,106.7,107.71,102.49,107.64,135.06,152.67,113.52,110.01,97.02,100.59,108.25,95.49,93.76,65.66,54.33,53.64,48.19,43.13,37.3,33.15,27.37,27.01,27.6,28.59,28.9,32.51,31.34,27.34,29.84,30.12,27.55,29.43,29.76,29.81,26.25,30.45,28.97,31.77,34.95,38.42,32.69,39.41,33.86,36.81,39.33,32.61,38.11,38.19,35.95,40.84,42.31,40.78,40.12,43.99,46.46,37.42,42.31,45.29,42.95,41.32,43.28,46.61,43.66,44.88,40.17,43.46,43.02,53.05,48.22,,,44.73,49.49,51.99,58.12,55.4,48.12,53.28,56.42,54.05,64.94,73.19,72.23,79.2,64.54,60.18,63.39,62.3,67.21,66.17,58.5,59.22,66.22,67.21,74.03,83.17,96.05,99.82,131.8,121.18,139.46,151.68,193.08,208.81,190.35,194.58,187.88,195.6,185.46,205.7,198.85,212.93,195.98,196.74,180.7,179.56,208.76,217.69,187.09,187.65,190.58,172.1,191.57,192.82,229.66,186.05,193.53,200.56,199.9,204.35,233.96,242.69,208.1,197.45,213.95,203.67,202.24,218.94,235.41,201.5
county,Mendocino County,driving,,California,United States,100,96.36,103.03,107.98,123.24,124.38,111.48,119.56,103.43,101.94,98.14,115.31,109.32,94.51,95.2,94.69,94.42,102.58,118.08,121.42,82.78,93.67,102.19,105.44,111.41,128.05,123.27,108.38,115,111.59,104.63,114.38,146.15,164.55,157.55,152.21,118.53,123.21,126.74,141.52,148.02,119.92,115.31,104.56,107.06,107.93,129.32,131.59,115.07,108.84,113.22,115.93,112.42,121.63,117.7,103.87,112.47,105.73,108.5,111.66,124.74,108.49,96.75,94.21,90.05,85.13,72.85,71.9,62.74,54.07,64.4,62.1,58.69,63.74,61.32,48.16,41.94,59.23,54.46,58.3,63.47,62.85,47.75,43.5,57.99,61.54,62.54,65.39,67.02,61.74,44.16,65.65,69.19,70.32,76.46,70.41,61.28,58.33,72.58,74.73,74.9,80.83,84.52,73.49,70.34,75.22,83.74,75.49,84.69,86.6,78.13,72.24,82.91,88.34,86.62,94.31,101.92,93.89,76.77,,,89.99,97.81,108.97,99.67,84.49,94.78,102.29,110.46,114.27,133.16,131.11,133.2,124.02,120.7,121.09,121.35,124.81,115.96,111.19,117.48,126.38,124.01,129.9,142.07,139.31,127.02,133.7,138.47,138.03,145.53,158.46,171.91,169.32,158.32,153.41,158.77,169.07,189.79,193.59,171.16,170.92,175.48,177.63,190.78,217.05,222.76,207.58,193.92,183.06,201.1,212.47,237.64,179.19,237.89,196.07,181.53,189.26,200.58,228.81,228.84,229.63,197.79,187.97,193.41,212.64,219.79,228.46,225.21,205.69
county,Merced County,driving,,California,United States,100,102.86,100.21,103.94,141.39,127.35,111.55,122.29,103.37,101.91,105.61,135.95,123.86,102.94,102.2,98.67,97.95,104.6,132.57,128.95,93.25,104.1,102.12,103.57,108.59,138.51,132.81,108.34,109.22,103.11,108.01,122.92,164.47,146.26,117.29,137.29,111.46,111.38,118.88,145.99,145.85,126.09,113.04,108.3,108.83,115.39,151.44,145.4,121.83,112.08,112.56,108.3,119.75,152.41,140.63,127.59,106.28,105.22,102.55,111.55,138,119.47,93.12,105.24,99.74,106.15,90.69,94.92,76.74,58.51,66.82,68.61,67.1,69.53,77.95,68.54,58.5,67.81,70.96,67.11,69.84,77.99,65.68,49.82,62.62,65.36,67.5,66.81,76.76,68.67,51.05,72.31,73.62,77.23,79.15,87.95,80,69.28,78.92,77.25,79.45,85.11,93.17,87.07,76.22,84.29,84.8,88.25,93.82,108.4,98.96,87.75,96.64,96.02,98.3,107.67,117.92,116.59,94.52,,,104.82,108.36,139.2,125.44,105.56,108.09,110.94,117.26,125.74,153.96,144,125.64,125.01,126.13,120.78,126.44,141.87,137.95,119.41,124.51,119.38,124.92,128,151.93,153.48,126.65,136.19,128.85,133.1,137.99,166.07,161.23,139.31,140.95,133.07,136,148.13,179.88,170.48,139.48,149.51,144.47,145.8,152.58,176.56,175.31,154.39,145.89,147.58,147.76,169.32,173.28,127.16,159.33,159.39,140.27,144.53,147.2,171.66,167.76,148.05,148.55,139.8,142.04,144.59,174.51,161.14,148.06,145.82
county,Mono County,driving,,California,United States,100,100.87,92.44,113.31,210.03,237.19,217.19,185.17,91.71,85.25,115.75,229.66,264.73,228.73,143.7,103.85,90.13,116.89,203.36,225.48,190.81,124.8,83.76,88.61,124.53,210.33,229.09,213.69,141.23,105.31,104.28,119.9,216.37,262.29,273.3,242.07,149.93,157.87,181.59,246.11,245.54,229.87,111.36,98.13,89.59,127.62,209.62,236.19,205.26,106.75,80.92,81.02,105.42,164.9,169.72,176.06,96.34,83.27,83.08,105.18,159.31,194.12,141.91,64.9,44.19,38.9,42.42,41.42,39.09,33.64,27.73,28.68,24.99,29.9,32.75,26.73,25.91,26.43,28.76,29.52,33.8,32.29,30.25,24.64,21.47,26.4,19.82,23.5,30.9,36.3,25.56,30.74,26.35,27.68,27.49,41.96,35.43,36.68,29.6,31.88,35.02,33.97,44.24,45.92,46.38,38.25,41.5,35.89,43.64,45.13,53.48,49.53,44.92,44.38,42.13,46.79,54.51,59.47,51.64,,,50.83,55.9,84.17,89.64,73.49,54.92,54.16,65.84,84.36,110.68,142.4,132.66,132.34,87.94,87.15,93.01,107.73,123.56,119.27,99.19,89.54,96.23,118.11,145.13,171.43,159.45,134.35,128.76,135.4,154.03,201.46,234.21,226.94,201.36,203.39,200.79,224.29,281.57,337.33,307.59,265.41,257.2,267.88,308.32,391.71,409.3,431.26,296.45,274.09,321.79,398.7,515.23,463.38,508.62,388.86,345.92,349.91,363.35,452.91,482.05,467.01,360.91,328.22,332.1,368.18,468.2,515.04,474.82,368.99
county,Monterey County,driving,,California,United States,100,97.63,102.52,102.66,132.55,147.03,123.46,122.41,105.52,107.95,109.6,131.56,131.72,104.1,105.59,105.96,107.75,111.7,128.87,134.79,94.34,107.41,107.62,116.72,126.41,146.26,147.19,126.49,113.66,108.66,117.95,126.73,169,191.65,175.96,161.67,119.58,120.04,123.91,146.15,161,130.53,118.38,115.62,117,120.2,147.38,158.89,122.83,112.77,115.44,114.29,118.46,137.48,137.44,116.12,109.7,104.77,112.9,109.37,119.96,106.12,82.74,87.25,78.31,64.03,63.56,65.2,54.29,41.91,52.47,51.17,50.63,52.02,58.13,48.52,41.22,53.77,55.53,54.37,54.73,60.69,50.24,36.9,49.13,52.51,53.23,55.37,65.3,56.98,39.12,56.38,58.52,63.48,62.56,68.75,63.25,54.22,62.4,59.54,65.51,67.01,76.47,73.16,62.76,69.51,71.91,68.63,74.92,85.42,82.07,69.59,74.73,76.04,77.33,84.28,97.65,97.2,79.71,,,82.88,88.39,104.02,108.89,84.68,89.42,92.91,94.9,102.95,144.69,136.66,133.65,127.1,113.42,114.29,115.3,125.51,119,107.52,106.24,113.15,115.99,117.15,132.83,148.09,124.45,122.15,127.49,128.17,132.97,154.59,173.13,156.81,134.32,133.93,140.89,145.59,165.81,185.65,152.35,143.79,143.43,143.75,149.71,199.25,199.03,168.16,149.25,149.24,147.74,164.44,188.24,143.3,150.81,147.87,145,140.15,146.89,167.6,182.9,169.43,148.9,139.48,140.67,143.96,167.72,186.32,162.83,144.7
county,Napa County,driving,,California,United States,100,102.77,107.67,101.92,132.16,145.51,116.69,107.52,98.79,108.48,109.11,125.62,126.22,99.39,98.51,100.15,105.47,112.64,125.31,133.29,83.46,99.42,106.05,109.72,115.69,134.08,145.59,112.82,114.22,112.74,112.52,125.59,159.85,175.56,155.47,128.75,121.26,123.82,132.77,164,165.92,129.05,116.66,116.91,117.16,138.67,143.95,167,141.28,112.51,116.81,114.76,123.88,138.94,135.59,109.14,110.83,112.04,110.07,110.8,116.44,99.98,72.66,72.37,64.7,59.82,57.41,52.4,41.86,34.96,43.97,42.82,44.17,46.31,51.05,38.16,32.98,44.96,47.93,48.37,48.15,55.3,37.18,31.11,42.75,49.26,50.12,50.96,56.93,48.16,32.91,48.68,51.2,51.84,52.43,56.85,52.6,42.06,51.66,53.35,54.92,59.91,67.7,59.14,51,58.55,61.54,61.33,65.31,71.88,61.4,55.48,64.35,66.22,65.78,71.83,82.23,73.68,57.78,,,69.26,71.95,87.03,79.26,61.47,70.63,78.07,83.13,87.6,104.22,97.42,92.02,86.75,91.34,89.27,94.3,104.64,89.71,83.57,91.34,96.42,98.4,102.45,114.31,119.24,105.56,103.85,112.53,113.94,115.14,133.72,145.29,126.78,117.14,122.06,125.17,129.39,150.43,160.72,130.89,125.56,126.69,131.37,134.08,156.08,169.5,141,127.99,154.51,135.25,152.13,171.63,131.73,130.19,131.13,128.32,129.51,134.29,150.11,155.15,129.84,124.5,125.34,129.41,131.81,147.32,149.07,127.5,124.18
county,Nevada County,driving,,California,United States,100,88.51,92.4,88.41,165.16,157.65,128.58,189.41,91.23,84.91,95.02,126.33,135.04,196.11,89.55,95.09,87.72,91.66,119.67,130.71,101.94,112.21,87.81,89.19,95.1,122.99,135.85,123.56,93.76,91.89,95.14,104.41,144.43,167.31,155.19,183.77,113.99,113.04,115.28,142.24,143.58,142.62,98,93.36,93.24,99.39,126.91,133.71,222.78,94.98,96.86,93.34,100.06,126.63,120.2,115.72,94.55,94.03,91.33,93.06,117.32,124.11,131.86,138.22,88.14,65.42,71.42,65.85,57.69,49.43,52.27,49.25,57.9,61.19,61.27,49.03,41.38,49.81,56.48,58.55,57.75,61.81,45.7,33,51.04,54.53,57.29,57.67,65.5,59.19,41.2,59.1,61.8,62.03,64.79,66.95,65.48,55.18,60.93,66.17,68.72,74.4,78.07,76.49,65.29,72.53,78.05,75.14,81.9,91.07,83.86,74.84,81.39,81.21,84.26,88.72,99.37,102.46,75.98,,,88.42,95.76,119,111.46,74.49,82.5,91.21,103.81,122.28,136.52,133.46,123.71,127.89,124.43,130.83,131.89,129.05,106.6,111.11,116.65,117.75,127.41,133.67,148.23,147.24,125.34,131.78,132.92,140.42,148.07,166.13,168.77,156.42,147.16,151.71,158.19,162.03,197.42,197.4,169.35,171.01,173.3,179.38,196.94,218.94,218.09,202.54,174.47,179.23,190.33,218.61,247.85,189.8,253.49,194.78,185.28,183.15,220.11,215.27,227.31,213.29,185.36,174.87,184.45,196.48,226.13,230.39,213.9,188.5
